no,Ex,Ag,Co,Ne,Op
17080,-0.294404887,0.05651724,0.040421739,0.324843105,0.010344473
17081,0.56316502,0.316538942,0.268675342,1.362414304,-0.519575773
17082,0.991949974,1.096604047,0.95343615,-0.193942495,0.540264719
17083,-0.294404887,-1.50361297,-1.329099876,-0.193942495,0.540264719
17084,1.206342451,1.356625749,0.040421739,1.362414304,1.070184965
17085,0.134380066,1.616647451,-2.470367888,2.140592704,-0.784535896
17086,0.348772543,0.576560644,-1.100846273,0.324843105,0.010344473
17087,0.134380066,-0.983569567,-0.187831863,-0.193942495,-0.25461565
17088,-1.580759749,0.316538942,-0.416085466,-0.453335294,0.540264719
17089,0.348772543,0.316538942,0.040421739,0.065450305,1.070184965
17090,1.420734928,2.136690854,-2.242114286,2.140592704,2.659945704
17091,-0.508797364,-0.983569567,0.496928944,-0.712728094,-1.049496019
17092,-0.294404887,-0.723547865,-0.872592671,1.362414304,-1.844376388
17093,1.206342451,0.576560644,0.268675342,-0.453335294,1.070184965
17094,-0.508797364,-0.463526163,-0.644339068,1.621807104,-0.25461565
17095,-0.294404887,-0.723547865,-0.187831863,-0.712728094,-0.25461565
17096,-2.009544703,-0.203504462,-0.187831863,0.324843105,-1.844376388
17097,1.635127405,0.316538942,1.409943355,-2.009692093,1.335145088
17098,-0.294404887,0.316538942,0.95343615,0.584235905,0.540264719
17099,-0.08001241,-0.463526163,0.268675342,-0.453335294,-0.25461565
17100,0.134380066,-0.983569567,-0.644339068,0.324843105,-1.049496019
17101,-2.438329656,-1.243591269,-0.644339068,-0.453335294,-2.639256757
17102,0.134380066,0.316538942,-0.416085466,-0.193942495,-0.25461565
17103,0.134380066,-0.203504462,-0.416085466,0.065450305,0.805224842
17104,1.420734928,1.096604047,-0.416085466,0.324843105,-0.519575773
17105,0.134380066,-0.463526163,-1.100846273,1.103021504,-0.25461565
17106,-0.508797364,-0.723547865,-0.644339068,0.843628705,0.275304596
17107,-0.937582318,-0.983569567,-0.644339068,0.584235905,-0.519575773
17108,0.991949974,1.096604047,0.496928944,-0.453335294,-0.25461565
17109,0.134380066,1.096604047,0.95343615,0.843628705,0.805224842
17110,0.134380066,0.576560644,0.268675342,0.065450305,-0.25461565
17111,-0.937582318,-1.763634672,-0.644339068,0.324843105,-0.519575773
17112,1.635127405,2.396712556,1.181689752,0.065450305,1.335145088
17113,-1.580759749,-2.283678076,1.638196957,-0.972120894,-2.374296634
17114,0.56316502,0.05651724,-0.644339068,0.065450305,-1.049496019
17115,-0.294404887,0.836582346,1.409943355,-0.193942495,0.010344473
17116,-2.223937179,1.096604047,-0.644339068,-0.193942495,-0.784535896
17117,-0.508797364,0.576560644,-0.187831863,1.621807104,0.275304596
17118,0.777557497,0.836582346,-0.187831863,0.843628705,0.805224842
17119,-1.151974795,-3.063743181,0.268675342,1.621807104,0.275304596
17120,-0.294404887,0.316538942,0.725182547,0.584235905,2.659945704
17121,-0.08001241,-0.463526163,-0.416085466,-0.453335294,-0.25461565
17122,-0.294404887,-1.243591269,0.268675342,-1.231513694,0.805224842
17123,0.991949974,0.316538942,0.040421739,0.843628705,0.805224842
17124,0.348772543,-0.723547865,-0.187831863,-0.453335294,-0.25461565
17125,0.991949974,0.316538942,2.322957765,1.362414304,0.540264719
17126,0.134380066,0.05651724,-0.187831863,0.065450305,0.275304596
17127,-0.08001241,0.576560644,1.638196957,0.065450305,-1.844376388
17128,0.348772543,0.576560644,0.725182547,0.065450305,2.130025458
17129,0.777557497,-0.463526163,0.040421739,0.065450305,0.540264719
17130,0.991949974,-1.763634672,0.496928944,-1.490906494,1.070184965
17131,-0.294404887,-0.203504462,-0.872592671,-0.193942495,-0.519575773
17132,-0.08001241,-1.243591269,0.95343615,-1.231513694,-1.049496019
17133,-2.438329656,-3.063743181,1.86645056,1.621807104,-2.639256757
17134,-0.723189841,-0.723547865,-0.872592671,0.584235905,0.010344473
17135,-0.08001241,-0.203504462,0.725182547,-0.193942495,-0.25461565
17136,-0.937582318,-0.463526163,-0.187831863,-0.972120894,-0.784535896
17137,0.348772543,1.616647451,0.95343615,-0.712728094,0.275304596
17138,0.777557497,0.576560644,-0.644339068,0.584235905,0.805224842
17139,-0.08001241,-0.463526163,-0.644339068,-1.231513694,-0.25461565
17140,-2.223937179,-0.203504462,-2.926875093,2.659378303,-3.434137126
17141,-0.723189841,-1.243591269,-2.926875093,2.140592704,-1.314456142
17142,0.134380066,-0.723547865,-0.187831863,-0.712728094,0.010344473
17143,-0.294404887,-1.243591269,-0.416085466,-0.193942495,-1.314456142
17144,-0.08001241,0.316538942,1.638196957,-0.712728094,0.010344473
17145,-1.366367272,0.836582346,1.181689752,-0.453335294,0.540264719
17146,0.777557497,-2.283678076,0.725182547,-0.712728094,-0.519575773
17147,0.56316502,-0.203504462,0.725182547,-1.750299293,1.600105212
17148,-0.294404887,-0.723547865,-1.100846273,-0.453335294,-0.25461565
17149,0.134380066,-0.203504462,0.040421739,1.362414304,0.540264719
17150,0.348772543,0.05651724,-0.872592671,0.324843105,-1.579416265
17151,0.348772543,-1.50361297,-1.100846273,2.140592704,1.335145088
17152,1.849519882,-2.803721479,0.725182547,0.584235905,1.600105212
17153,0.777557497,-0.723547865,-1.329099876,1.362414304,-0.784535896
17154,-2.438329656,-3.323764883,1.638196957,-2.528477693,-0.519575773
17155,-0.08001241,0.836582346,0.040421739,-1.490906494,0.275304596
17156,-1.795152226,-0.203504462,0.040421739,1.362414304,1.865065335
17157,0.134380066,-0.463526163,0.040421739,-0.193942495,-0.25461565
17158,0.56316502,0.576560644,-0.416085466,-0.972120894,0.275304596
17159,-0.508797364,0.576560644,0.268675342,-1.490906494,0.540264719
17160,-2.223937179,1.616647451,0.95343615,-2.009692093,-1.314456142
17161,0.56316502,0.05651724,-1.557353478,0.584235905,-0.519575773
17162,0.777557497,-0.203504462,-0.644339068,0.065450305,0.010344473
17163,-0.08001241,-0.463526163,-1.329099876,0.065450305,0.540264719
17164,-1.366367272,1.616647451,1.409943355,-0.193942495,2.130025458
17165,0.348772543,0.316538942,-1.329099876,-0.193942495,-0.519575773
17166,1.206342451,0.576560644,0.268675342,-2.009692093,1.070184965
17167,-2.438329656,-3.323764883,2.322957765,1.362414304,0.805224842
17168,-0.08001241,-0.203504462,-0.187831863,-0.193942495,-1.314456142
17169,0.348772543,0.05651724,0.725182547,0.324843105,-0.519575773
17170,-0.508797364,-1.50361297,0.040421739,-0.453335294,-0.784535896
17171,-1.580759749,0.316538942,0.496928944,1.103021504,0.540264719
17172,-0.294404887,-1.243591269,-0.644339068,-1.231513694,-0.784535896
17173,1.849519882,1.616647451,-1.785607081,2.140592704,1.335145088
17174,-1.580759749,-0.723547865,1.181689752,0.324843105,-0.519575773
17175,0.777557497,0.836582346,-1.100846273,1.103021504,0.540264719
17176,0.134380066,-0.983569567,-0.187831863,0.324843105,0.010344473
17177,0.777557497,0.576560644,1.181689752,-0.712728094,-0.519575773
17178,0.134380066,-0.723547865,0.040421739,0.324843105,0.275304596
17179,-1.795152226,-0.203504462,-1.785607081,-1.231513694,-1.579416265
17180,0.134380066,-0.463526163,-0.416085466,-0.193942495,-0.25461565
17181,-1.580759749,-2.543699778,0.268675342,0.065450305,-2.374296634
17182,0.348772543,1.616647451,1.181689752,0.065450305,0.010344473
17183,0.134380066,-1.243591269,-0.872592671,0.324843105,-0.784535896
17184,1.206342451,1.356625749,-0.872592671,0.065450305,1.335145088
17185,0.134380066,-0.723547865,-0.416085466,-0.453335294,-0.25461565
17186,1.635127405,1.356625749,1.638196957,0.584235905,1.865065335
17187,-0.937582318,0.576560644,-0.187831863,-0.712728094,-1.049496019
17188,-0.508797364,-0.463526163,-0.187831863,0.065450305,-0.25461565
17189,-1.151974795,0.836582346,-0.644339068,0.324843105,-0.25461565
17190,-0.508797364,-0.723547865,0.95343615,-0.453335294,0.275304596
17191,1.206342451,-0.723547865,-1.100846273,0.584235905,0.805224842
17192,-0.294404887,-0.203504462,0.040421739,0.843628705,1.070184965
17193,-0.294404887,-0.463526163,-1.100846273,1.103021504,-0.25461565
17194,0.134380066,-0.203504462,-0.416085466,0.065450305,0.010344473
17195,0.134380066,-0.203504462,-0.416085466,-0.193942495,0.275304596
17196,0.134380066,-0.463526163,-0.872592671,-0.193942495,-0.519575773
17197,1.420734928,1.096604047,-1.100846273,0.065450305,0.010344473
17198,-0.937582318,1.096604047,-0.416085466,0.324843105,-0.25461565
17199,-2.009544703,-3.063743181,-0.644339068,2.918771103,1.070184965
17200,2.278304836,2.136690854,-3.155128696,2.659378303,2.924905827
17201,1.420734928,1.616647451,1.409943355,1.621807104,0.540264719
17202,-0.08001241,-0.983569567,-1.329099876,0.584235905,0.805224842
17203,0.134380066,-0.463526163,-0.187831863,0.065450305,0.010344473
17204,-2.438329656,-3.063743181,-2.470367888,0.584235905,-3.434137126
17205,-2.223937179,-0.203504462,-1.785607081,0.065450305,-0.519575773
17206,0.777557497,0.316538942,0.725182547,0.584235905,-0.784535896
17207,-2.438329656,-3.583786585,-3.155128696,2.140592704,-3.434137126
17208,-1.151974795,-1.243591269,0.95343615,-2.009692093,-1.844376388
17209,-0.508797364,0.05651724,0.725182547,-0.972120894,0.805224842
17210,-0.723189841,2.136690854,-0.644339068,0.584235905,1.070184965
17211,-1.580759749,0.836582346,-0.644339068,-0.193942495,-0.519575773
17212,-1.580759749,-0.203504462,-0.872592671,1.881199904,-0.25461565
17213,-0.508797364,0.576560644,-1.329099876,0.065450305,-0.25461565
17214,1.849519882,1.096604047,2.322957765,-1.750299293,-0.25461565
17215,0.348772543,0.05651724,-0.644339068,0.065450305,0.010344473
17216,1.420734928,-1.243591269,0.95343615,0.843628705,1.070184965
17217,-0.723189841,-0.203504462,0.268675342,0.065450305,-1.314456142
17218,0.777557497,-0.203504462,0.496928944,-0.193942495,-0.519575773
17219,-0.723189841,-0.463526163,0.268675342,0.324843105,-0.25461565
17220,0.134380066,-0.463526163,-0.187831863,-0.453335294,-0.25461565
17221,0.134380066,-0.723547865,-0.187831863,-0.453335294,-0.25461565
17222,-0.723189841,-0.463526163,0.268675342,-0.193942495,-1.579416265
17223,-0.294404887,-0.723547865,0.040421739,-0.972120894,-0.25461565
17224,0.134380066,0.05651724,1.181689752,0.065450305,-0.519575773
17225,-0.294404887,0.316538942,0.268675342,0.324843105,-0.519575773
17226,0.134380066,-0.463526163,-0.644339068,-0.193942495,0.010344473
17227,-1.151974795,-0.983569567,-1.100846273,0.584235905,-1.049496019
17228,1.206342451,0.836582346,-0.187831863,0.324843105,-0.25461565
17229,-0.723189841,0.576560644,-0.187831863,-0.712728094,0.540264719
17230,0.134380066,0.05651724,-0.187831863,-0.193942495,0.010344473
17231,-0.294404887,0.05651724,-0.872592671,0.843628705,-0.784535896
17232,-0.294404887,1.876669153,0.040421739,-1.231513694,0.275304596
17233,-1.366367272,0.05651724,1.181689752,-0.453335294,1.070184965
17234,-1.580759749,-2.283678076,0.95343615,-1.231513694,0.010344473
17235,0.134380066,-0.723547865,-0.187831863,-0.193942495,-0.25461565
17236,0.134380066,0.316538942,-0.644339068,0.584235905,0.275304596
17237,-1.580759749,-1.243591269,1.409943355,0.065450305,0.805224842
17238,0.777557497,1.616647451,2.322957765,-1.750299293,0.805224842
17239,-0.508797364,-1.50361297,0.725182547,-1.490906494,-1.314456142
17240,-0.294404887,-0.203504462,-0.872592671,-0.193942495,-0.25461565
17241,-1.580759749,-0.983569567,-0.872592671,0.584235905,-1.314456142
17242,0.134380066,-0.463526163,0.040421739,1.881199904,1.865065335
17243,0.134380066,-0.723547865,-0.644339068,0.065450305,0.275304596
17244,1.206342451,0.316538942,-0.872592671,0.324843105,0.805224842
17245,0.991949974,0.316538942,1.409943355,-0.712728094,0.010344473
17246,-0.294404887,-1.763634672,-0.187831863,0.065450305,0.010344473
17247,-0.723189841,-0.203504462,-0.872592671,-0.712728094,-0.519575773
17248,1.206342451,1.616647451,1.181689752,-0.712728094,-0.25461565
17249,-0.08001241,-1.50361297,-0.644339068,-0.453335294,-0.25461565
17250,-0.508797364,0.316538942,-1.100846273,-0.453335294,0.275304596
17251,-0.937582318,1.356625749,-1.100846273,2.140592704,-1.049496019
17252,0.134380066,-0.463526163,0.040421739,0.324843105,0.010344473
17253,-2.223937179,-0.983569567,-2.242114286,1.103021504,0.010344473
17254,0.991949974,0.316538942,-0.187831863,0.065450305,0.275304596
17255,-0.08001241,0.05651724,-0.872592671,0.584235905,0.540264719
17256,1.206342451,0.316538942,0.725182547,-0.193942495,0.275304596
17257,-0.937582318,0.316538942,0.95343615,0.584235905,-0.519575773
17258,0.134380066,-1.50361297,-3.155128696,1.362414304,2.924905827
17259,0.134380066,0.05651724,-0.187831863,0.065450305,0.275304596
17260,-0.508797364,-0.463526163,0.725182547,-0.712728094,0.805224842
17261,0.348772543,-0.463526163,0.040421739,-0.972120894,-0.519575773
17262,-0.08001241,-0.203504462,-0.872592671,0.324843105,-0.25461565
17263,0.134380066,-0.983569567,-0.644339068,0.324843105,-0.25461565
17264,0.134380066,0.836582346,-0.872592671,0.843628705,0.275304596
17265,-0.294404887,0.316538942,-0.416085466,0.065450305,-0.25461565
17266,0.777557497,1.356625749,1.409943355,-0.712728094,0.010344473
17267,0.348772543,0.836582346,-0.187831863,0.324843105,1.335145088
17268,0.134380066,-0.203504462,-0.644339068,-0.453335294,0.010344473
17269,-0.937582318,-0.983569567,0.268675342,-1.231513694,-1.049496019
17270,0.991949974,1.356625749,-0.187831863,0.324843105,1.600105212
17271,0.134380066,0.05651724,-0.872592671,0.324843105,-0.519575773
17272,1.206342451,0.836582346,0.040421739,0.324843105,0.275304596
17273,-0.294404887,-0.463526163,2.094704162,1.621807104,-0.25461565
17274,-0.723189841,0.05651724,-0.644339068,-2.269084893,-0.519575773
17275,1.420734928,0.576560644,-0.416085466,-0.972120894,0.540264719
17276,0.991949974,0.576560644,-1.329099876,1.103021504,0.275304596
17277,-0.08001241,-0.723547865,0.040421739,-0.453335294,-0.784535896
17278,0.134380066,-0.463526163,-0.416085466,0.843628705,-0.25461565
17279,0.56316502,0.836582346,-0.416085466,-0.972120894,0.805224842
17280,-0.723189841,-0.983569567,-0.872592671,-0.193942495,-1.049496019
17281,0.991949974,1.096604047,0.496928944,-2.009692093,-0.784535896
17282,0.134380066,-1.243591269,-0.416085466,0.584235905,-0.25461565
17283,0.348772543,-0.463526163,-0.416085466,0.065450305,-0.25461565
17284,-0.508797364,-0.203504462,0.040421739,-0.712728094,-0.519575773
17285,0.777557497,0.316538942,-0.187831863,-0.453335294,-0.25461565
17286,0.991949974,-0.463526163,-0.416085466,-0.712728094,1.600105212
17287,-0.723189841,1.096604047,0.725182547,0.324843105,0.275304596
17288,0.777557497,0.316538942,-1.329099876,0.843628705,0.275304596
17289,-1.366367272,0.836582346,-1.557353478,1.103021504,-1.844376388
17290,-0.08001241,-0.723547865,-0.872592671,-0.193942495,0.275304596
17291,0.56316502,0.316538942,-0.416085466,-0.193942495,-0.25461565
17292,-0.08001241,-0.463526163,-0.416085466,-0.193942495,-0.25461565
17293,0.134380066,-0.463526163,-0.416085466,-0.193942495,-0.784535896
17294,-0.937582318,0.05651724,0.268675342,-0.972120894,0.540264719
17295,0.134380066,0.316538942,-1.329099876,0.324843105,-1.314456142
17296,-0.508797364,-0.983569567,0.040421739,-0.972120894,-1.844376388
17297,0.991949974,0.576560644,2.322957765,-0.712728094,0.540264719
17298,0.348772543,-0.463526163,-0.644339068,0.065450305,-1.049496019
17299,-1.580759749,-2.283678076,-1.557353478,-0.712728094,-2.374296634
17300,0.991949974,0.836582346,-1.557353478,1.621807104,1.335145088
17301,0.348772543,-0.203504462,0.725182547,-0.712728094,-0.519575773
17302,-1.795152226,-0.983569567,-0.644339068,-0.193942495,0.540264719
17303,0.991949974,-0.463526163,0.268675342,-0.453335294,-0.519575773
17304,-0.937582318,-0.983569567,-1.329099876,-0.712728094,-1.844376388
17305,1.206342451,-0.203504462,-0.187831863,-0.712728094,1.335145088
17306,-0.08001241,0.05651724,0.725182547,0.584235905,1.335145088
17307,0.777557497,2.136690854,0.496928944,0.843628705,1.070184965
17308,-0.937582318,-2.023656374,-0.872592671,0.584235905,-0.784535896
17309,-2.438329656,1.356625749,1.181689752,-0.453335294,-1.049496019
17310,1.849519882,2.136690854,-0.416085466,-2.009692093,2.659945704
17311,0.56316502,-0.723547865,-0.187831863,-0.453335294,-0.519575773
17312,0.348772543,0.576560644,-0.416085466,-0.712728094,0.275304596
17313,0.56316502,0.316538942,-1.329099876,0.584235905,-1.049496019
17314,-1.580759749,-0.983569567,-0.872592671,0.065450305,-1.579416265
17315,0.134380066,-0.463526163,-0.644339068,-0.193942495,-1.579416265
17316,0.348772543,1.876669153,0.725182547,1.621807104,1.335145088
17317,0.56316502,0.576560644,0.268675342,0.324843105,0.275304596
17318,0.777557497,0.316538942,-1.100846273,0.843628705,0.540264719
17319,0.134380066,-0.723547865,-0.644339068,-0.193942495,-0.25461565
17320,0.777557497,0.576560644,0.95343615,-0.453335294,-0.519575773
17321,0.348772543,0.836582346,-0.416085466,1.362414304,0.540264719
17322,1.849519882,1.096604047,0.496928944,-1.490906494,1.070184965
17323,-0.08001241,-0.203504462,0.268675342,0.584235905,0.540264719
17324,0.134380066,0.576560644,1.409943355,0.065450305,0.805224842
17325,-0.294404887,-0.463526163,-0.416085466,-0.712728094,0.010344473
17326,0.56316502,0.576560644,-0.644339068,0.843628705,0.540264719
17327,0.134380066,-0.463526163,-0.644339068,0.065450305,0.010344473
17328,0.348772543,0.836582346,1.638196957,-0.453335294,1.070184965
17329,0.134380066,0.05651724,-0.187831863,-0.193942495,0.010344473
17330,0.56316502,0.576560644,0.040421739,0.584235905,-0.784535896
17331,-0.723189841,0.05651724,-0.187831863,-0.193942495,0.275304596
17332,0.348772543,0.576560644,-0.187831863,0.324843105,-0.25461565
17333,1.849519882,1.096604047,-1.100846273,-0.972120894,-0.25461565
17334,-0.08001241,-0.203504462,-2.242114286,2.918771103,1.865065335
17335,-0.294404887,-0.463526163,-0.187831863,-0.193942495,-2.109336511
17336,0.134380066,-0.983569567,-0.416085466,0.324843105,-0.784535896
17337,0.56316502,-0.203504462,-0.644339068,-0.193942495,-1.314456142
17338,1.206342451,-0.203504462,-0.416085466,-0.453335294,-1.314456142
17339,0.777557497,1.096604047,0.268675342,-0.712728094,0.275304596
17340,-0.723189841,0.05651724,0.040421739,0.324843105,1.600105212
17341,-1.151974795,0.576560644,0.040421739,0.324843105,0.275304596
17342,-0.294404887,-0.723547865,0.496928944,-1.750299293,-1.314456142
17343,0.991949974,-0.463526163,-0.644339068,1.103021504,-1.049496019
17344,0.777557497,0.576560644,-0.416085466,0.584235905,0.275304596
17345,-0.508797364,-0.203504462,-2.698621491,0.843628705,-2.109336511
17346,-1.795152226,0.316538942,-1.100846273,0.065450305,1.070184965
17347,0.134380066,-0.983569567,0.268675342,-0.193942495,-0.25461565
17348,-1.151974795,-0.723547865,-1.329099876,0.584235905,-0.25461565
17349,-0.08001241,-0.203504462,-0.416085466,-0.453335294,-0.25461565
17350,1.849519882,0.576560644,-0.416085466,-0.712728094,0.540264719
17351,1.206342451,1.356625749,0.95343615,-1.490906494,0.805224842
17352,0.991949974,0.316538942,2.094704162,-2.009692093,-0.519575773
17353,0.56316502,-0.463526163,0.040421739,0.065450305,0.010344473
17354,2.492697312,2.136690854,-2.698621491,2.399985503,2.394985581
17355,0.777557497,-0.203504462,0.95343615,0.324843105,1.600105212
17356,2.063912359,1.356625749,0.725182547,0.584235905,1.070184965
17357,0.134380066,-0.463526163,-1.100846273,0.324843105,-0.25461565
17358,0.777557497,0.836582346,1.181689752,0.065450305,0.275304596
17359,-0.294404887,0.316538942,0.496928944,-0.972120894,-1.049496019
17360,0.991949974,1.356625749,1.181689752,-1.231513694,0.540264719
17361,1.635127405,0.836582346,-0.644339068,1.103021504,1.600105212
17362,1.206342451,2.136690854,2.094704162,-1.750299293,0.275304596
17363,0.348772543,1.876669153,0.725182547,-0.193942495,-2.109336511
17364,1.206342451,0.316538942,-0.416085466,0.324843105,0.540264719
17365,1.635127405,-0.203504462,-0.644339068,-1.750299293,0.540264719
17366,1.635127405,0.576560644,1.181689752,0.065450305,-0.25461565
17367,-0.723189841,0.836582346,1.181689752,-0.712728094,-0.519575773
17368,-0.723189841,-0.723547865,-1.100846273,-0.453335294,-2.374296634
17369,0.348772543,-0.723547865,-0.872592671,0.584235905,0.540264719
17370,-0.294404887,-0.723547865,-0.416085466,-0.193942495,-0.25461565
17371,-1.366367272,-0.463526163,-0.416085466,0.065450305,-0.25461565
17372,0.348772543,-0.203504462,-0.187831863,2.399985503,-0.519575773
17373,0.348772543,-0.723547865,-0.416085466,-0.453335294,0.275304596
17374,-0.937582318,-1.50361297,0.496928944,-1.490906494,-1.844376388
17375,-0.08001241,-0.203504462,-0.872592671,-0.193942495,-0.784535896
17376,0.134380066,0.576560644,-0.187831863,-1.231513694,-0.784535896
17377,-0.294404887,1.616647451,0.040421739,0.324843105,1.865065335
17378,0.134380066,-0.463526163,-0.872592671,0.324843105,-0.25461565
17379,0.134380066,0.576560644,0.268675342,0.843628705,1.600105212
17380,-0.508797364,1.356625749,-2.698621491,0.843628705,-1.049496019
17381,0.348772543,-0.203504462,-0.416085466,-0.193942495,0.010344473
17382,-0.294404887,-0.463526163,0.040421739,0.065450305,-0.784535896
17383,0.991949974,-0.463526163,-0.187831863,0.065450305,0.010344473
17384,1.635127405,1.096604047,0.496928944,-0.972120894,1.600105212
17385,-0.508797364,-0.463526163,-0.187831863,-0.453335294,-0.519575773
17386,-0.294404887,-0.723547865,-0.187831863,0.324843105,-0.25461565
17387,-0.08001241,0.576560644,-0.872592671,-0.193942495,-0.519575773
17388,-0.723189841,0.576560644,0.725182547,-0.972120894,0.010344473
17389,0.134380066,-0.463526163,-0.416085466,-0.712728094,-0.784535896
17390,0.348772543,0.576560644,-0.416085466,-0.193942495,0.275304596
17391,0.991949974,-0.463526163,0.95343615,0.324843105,0.010344473
17392,-0.08001241,-0.463526163,-0.416085466,-0.193942495,0.010344473
17393,0.56316502,0.836582346,0.496928944,-0.712728094,0.010344473
17394,-0.08001241,-0.723547865,0.040421739,-0.453335294,-0.519575773
17395,0.777557497,0.316538942,-0.644339068,0.324843105,0.805224842
17396,0.777557497,0.316538942,-0.416085466,-0.972120894,0.540264719
17397,-1.580759749,0.576560644,-1.329099876,0.843628705,-0.25461565
17398,0.56316502,0.05651724,-0.187831863,0.324843105,-0.25461565
17399,1.420734928,0.576560644,0.496928944,0.324843105,1.335145088
17400,0.348772543,-0.463526163,-0.644339068,0.065450305,0.540264719
17401,0.134380066,-1.763634672,0.040421739,1.103021504,-0.784535896
17402,1.206342451,2.396712556,0.496928944,0.584235905,1.335145088
17403,1.206342451,-0.463526163,-0.644339068,0.324843105,0.275304596
17404,0.134380066,-0.203504462,-0.644339068,-0.193942495,-0.25461565
17405,-0.508797364,0.576560644,0.040421739,-0.453335294,0.805224842
17406,-0.08001241,-0.463526163,0.725182547,-0.453335294,0.540264719
17407,1.206342451,0.576560644,0.268675342,-1.750299293,0.805224842
17408,0.56316502,0.836582346,-0.872592671,-0.453335294,1.600105212
17409,1.635127405,-0.723547865,-0.416085466,-0.453335294,2.130025458
17410,0.56316502,0.836582346,0.268675342,-0.193942495,-0.25461565
17411,1.206342451,-0.463526163,0.040421739,0.065450305,1.335145088
17412,1.420734928,0.836582346,1.86645056,-1.231513694,1.335145088
17413,-1.151974795,-0.463526163,-0.872592671,-1.231513694,0.275304596
17414,2.063912359,0.836582346,-1.557353478,-0.972120894,-1.049496019
17415,0.56316502,-1.50361297,-1.329099876,0.324843105,-0.519575773
17416,-1.366367272,-1.50361297,-0.644339068,1.103021504,1.335145088
17417,-0.937582318,-0.983569567,1.181689752,-1.490906494,-2.639256757
17418,-0.08001241,-0.463526163,0.725182547,-0.972120894,-1.579416265
17419,-0.294404887,-0.203504462,-0.416085466,-0.453335294,0.010344473
17420,-2.223937179,-3.583786585,0.95343615,-2.787870493,-3.169177003
17421,-0.294404887,-2.023656374,-2.013860683,1.621807104,-1.314456142
17422,0.348772543,2.396712556,1.181689752,-0.712728094,2.394985581
17423,0.134380066,-0.983569567,-0.187831863,-0.193942495,0.010344473
17424,0.134380066,-1.50361297,0.496928944,1.103021504,0.275304596
17425,0.134380066,0.836582346,-0.872592671,0.065450305,0.805224842
17426,0.991949974,-0.203504462,-0.187831863,-0.453335294,0.540264719
17427,-0.508797364,-0.203504462,-0.644339068,-0.193942495,1.335145088
17428,1.420734928,-0.723547865,-0.187831863,-0.453335294,0.010344473
17429,0.134380066,0.576560644,-0.416085466,-0.453335294,0.275304596
17430,-1.366367272,1.876669153,0.725182547,0.065450305,1.600105212
17431,0.348772543,0.836582346,0.040421739,-1.231513694,0.275304596
17432,-0.08001241,0.05651724,-0.416085466,-0.712728094,-0.25461565
17433,0.348772543,1.356625749,1.409943355,-0.193942495,1.335145088
17434,0.348772543,-1.243591269,-0.872592671,-1.231513694,0.275304596
17435,0.991949974,0.576560644,-0.187831863,-0.193942495,0.540264719
17436,-0.08001241,-0.203504462,0.725182547,1.362414304,-0.519575773
17437,0.348772543,1.096604047,0.95343615,-0.712728094,0.275304596
17438,0.348772543,-1.243591269,0.496928944,-3.306656092,-2.109336511
17439,-0.08001241,-0.463526163,-0.416085466,0.324843105,0.010344473
17440,-0.08001241,-0.723547865,-1.100846273,-0.193942495,-1.049496019
17441,0.134380066,-0.983569567,-0.187831863,-0.193942495,0.010344473
17442,0.348772543,1.616647451,-2.013860683,-0.193942495,-0.519575773
17443,0.134380066,-0.203504462,-0.187831863,-0.193942495,0.540264719
17444,-0.294404887,0.836582346,0.040421739,-1.490906494,-1.579416265
17445,0.348772543,0.576560644,-0.644339068,-0.453335294,0.275304596
17446,-0.294404887,0.576560644,-1.329099876,0.324843105,-0.519575773
17447,0.348772543,-0.203504462,-0.416085466,-1.231513694,0.010344473
17448,0.777557497,-0.203504462,0.725182547,-1.750299293,1.070184965
17449,0.777557497,-0.983569567,1.181689752,-0.712728094,-0.519575773
17450,0.348772543,0.05651724,0.496928944,-0.453335294,2.924905827
17451,2.063912359,1.876669153,2.322957765,-1.490906494,2.130025458
17452,0.348772543,0.576560644,0.725182547,0.324843105,-0.25461565
17453,1.206342451,0.576560644,0.040421739,-0.712728094,0.540264719
17454,2.707089789,1.876669153,0.95343615,-2.269084893,0.805224842
17455,-0.294404887,-0.463526163,-0.187831863,0.324843105,-0.25461565
17456,0.56316502,1.096604047,-1.100846273,0.843628705,1.070184965
17457,-0.08001241,-1.243591269,0.040421739,1.103021504,-1.314456142
17458,1.635127405,1.356625749,0.496928944,-0.453335294,0.805224842
17459,-1.580759749,-0.203504462,0.040421739,0.584235905,-0.784535896
17460,-0.508797364,-1.243591269,-0.187831863,-0.712728094,-0.784535896
17461,-0.508797364,0.576560644,-0.416085466,0.065450305,-0.25461565
17462,-0.508797364,2.656734258,-0.416085466,2.918771103,-1.049496019
17463,1.849519882,0.576560644,-0.644339068,-1.231513694,-1.844376388
17464,0.348772543,1.356625749,-0.872592671,0.324843105,1.335145088
17465,-0.294404887,-0.203504462,0.268675342,0.843628705,-1.314456142
17466,0.56316502,0.576560644,0.95343615,-0.193942495,-0.784535896
17467,0.777557497,1.356625749,1.638196957,-1.490906494,-0.519575773
17468,-0.294404887,0.316538942,-0.644339068,-0.453335294,0.540264719
17469,-0.937582318,-1.50361297,0.268675342,-0.193942495,-0.784535896
17470,0.777557497,0.316538942,-0.644339068,-0.453335294,0.805224842
17471,1.849519882,1.096604047,-0.187831863,0.584235905,1.600105212
17472,0.134380066,0.576560644,0.040421739,-0.193942495,-0.25461565
